Date,nom_ar,nom_fr,unite,valeur
2025-12-05 01:00:00,Température,Température,°c,13.3
2025-12-05 01:00:00,Direction du vent,Direction du vent,Deg,264.9
2025-12-05 01:00:00,Vitesse du vent,Vitesse du vent,m/s,2.33
2025-12-04 23:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.48
2025-12-04 23:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-04 23:00:00,Pression atmosphérique,Pression atmosphérique,hPa,979.4
2025-12-04 23:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-04 23:00:00,Point de Rosée,Point de Rosée,°c,1.8
2025-12-04 23:00:00,Humidité relative,Humidité relative,%,53.3
2025-12-04 23:00:00,Température,Température,°c,10.9
2025-12-04 23:00:00,Direction du vent,Direction du vent,Deg,65.5
2025-12-04 23:00:00,Vitesse du vent,Vitesse du vent,m/s,1.32
2025-12-04 17:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.48
2025-12-04 17:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-04 17:00:00,Pression atmosphérique,Pression atmosphérique,hPa,980.6
2025-12-04 17:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,4.0
2025-12-04 17:00:00,Point de Rosée,Point de Rosée,°c,3.2
2025-12-04 17:00:00,Humidité relative,Humidité relative,%,49.0
2025-12-04 17:00:00,Température,Température,°c,13.8
2025-12-04 17:00:00,Direction du vent,Direction du vent,Deg,299.2
2025-12-04 17:00:00,Vitesse du vent,Vitesse du vent,m/s,5.96
2025-12-04 15:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.48
2025-12-04 15:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-04 15:00:00,Pression atmosphérique,Pression atmosphérique,hPa,980.4
2025-12-04 15:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,253.0
2025-12-04 15:00:00,Point de Rosée,Point de Rosée,°c,4.1
2025-12-04 15:00:00,Humidité relative,Humidité relative,%,48.3
2025-12-04 15:00:00,Température,Température,°c,15.0
2025-12-04 15:00:00,Direction du vent,Direction du vent,Deg,197.1
2025-12-04 15:00:00,Vitesse du vent,Vitesse du vent,m/s,0.37
2025-12-04 13:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.48
2025-12-04 13:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-04 13:00:00,Pression atmosphérique,Pression atmosphérique,hPa,980.8
2025-12-04 13:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,308.0
2025-12-04 13:00:00,Point de Rosée,Point de Rosée,°c,5.3
2025-12-04 13:00:00,Humidité relative,Humidité relative,%,53.5
2025-12-04 13:00:00,Température,Température,°c,14.7
2025-12-04 13:00:00,Direction du vent,Direction du vent,Deg,298.8
2025-12-04 13:00:00,Vitesse du vent,Vitesse du vent,m/s,3.35
2025-12-04 11:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.48
2025-12-04 11:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-04 11:00:00,Pression atmosphérique,Pression atmosphérique,hPa,981.5
2025-12-04 11:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,488.0
2025-12-04 11:00:00,Point de Rosée,Point de Rosée,°c,4.7
2025-12-04 11:00:00,Humidité relative,Humidité relative,%,53.1
2025-12-04 11:00:00,Température,Température,°c,14.1
2025-12-04 11:00:00,Direction du vent,Direction du vent,Deg,289.2
2025-12-04 11:00:00,Vitesse du vent,Vitesse du vent,m/s,5.53
2025-12-04 09:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.48
2025-12-04 09:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-04 09:00:00,Pression atmosphérique,Pression atmosphérique,hPa,980.8
2025-12-04 09:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,275.0
2025-12-04 09:00:00,Point de Rosée,Point de Rosée,°c,5.4
2025-12-04 09:00:00,Humidité relative,Humidité relative,%,62.7
2025-12-04 09:00:00,Température,Température,°c,12.3
2025-12-04 09:00:00,Direction du vent,Direction du vent,Deg,297.3
2025-12-04 09:00:00,Vitesse du vent,Vitesse du vent,m/s,6.67
2025-12-04 07:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.48
2025-12-04 07:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-04 07:00:00,Pression atmosphérique,Pression atmosphérique,hPa,980.3
2025-12-04 07:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-04 07:00:00,Point de Rosée,Point de Rosée,°c,5.5
2025-12-04 07:00:00,Humidité relative,Humidité relative,%,65.3
2025-12-04 07:00:00,Température,Température,°c,11.8
2025-12-04 07:00:00,Direction du vent,Direction du vent,Deg,294.0
2025-12-04 07:00:00,Vitesse du vent,Vitesse du vent,m/s,5.82
2025-12-04 05:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.48
2025-12-04 05:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-04 05:00:00,Pression atmosphérique,Pression atmosphérique,hPa,979.5
2025-12-04 05:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-04 05:00:00,Point de Rosée,Point de Rosée,°c,5.6
2025-12-04 05:00:00,Humidité relative,Humidité relative,%,70.3
2025-12-04 05:00:00,Température,Température,°c,10.8
2025-12-04 05:00:00,Direction du vent,Direction du vent,Deg,307.5
2025-12-04 05:00:00,Vitesse du vent,Vitesse du vent,m/s,4.63
2025-12-04 03:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.48
2025-12-04 03:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-04 03:00:00,Pression atmosphérique,Pression atmosphérique,hPa,980.3
2025-12-04 03:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-04 03:00:00,Point de Rosée,Point de Rosée,°c,4.5
2025-12-04 03:00:00,Humidité relative,Humidité relative,%,64.4
2025-12-04 03:00:00,Température,Température,°c,11.0
2025-12-04 03:00:00,Direction du vent,Direction du vent,Deg,303.5
2025-12-04 03:00:00,Vitesse du vent,Vitesse du vent,m/s,7.46
2025-12-04 01:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.48
2025-12-04 01:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-04 01:00:00,Pression atmosphérique,Pression atmosphérique,hPa,979.3
2025-12-04 01:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-04 01:00:00,Point de Rosée,Point de Rosée,°c,7.0
2025-12-04 01:00:00,Humidité relative,Humidité relative,%,68.6
2025-12-04 01:00:00,Température,Température,°c,12.6
2025-12-04 01:00:00,Direction du vent,Direction du vent,Deg,318.5
2025-12-04 01:00:00,Vitesse du vent,Vitesse du vent,m/s,1.54
2025-12-03 23:00:00,Vitesse du vent,Vitesse du vent,m/s,4.13
2025-12-03 23:00:00,Direction du vent,Direction du vent,Deg,333.8
2025-12-03 23:00:00,Température,Température,°c,13.7
2025-12-03 23:00:00,Humidité relative,Humidité relative,%,66.0
2025-12-03 23:00:00,Point de Rosée,Point de Rosée,°c,7.4
2025-12-03 23:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-03 23:00:00,Pression atmosphérique,Pression atmosphérique,hPa,979.6
2025-12-03 23:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-03 23:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.2
2025-12-03 21:00:00,Vitesse du vent,Vitesse du vent,m/s,1.66
2025-12-03 21:00:00,Direction du vent,Direction du vent,Deg,332.8
2025-12-03 21:00:00,Température,Température,°c,14.1
2025-12-03 21:00:00,Humidité relative,Humidité relative,%,58.0
2025-12-03 21:00:00,Point de Rosée,Point de Rosée,°c,6.0
2025-12-03 21:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-03 21:00:00,Pression atmosphérique,Pression atmosphérique,hPa,979.2
2025-12-03 21:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-03 21:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.2
2025-12-03 19:00:00,Vitesse du vent,Vitesse du vent,m/s,1.27
2025-12-03 19:00:00,Direction du vent,Direction du vent,Deg,1.5
2025-12-03 19:00:00,Température,Température,°c,14.4
2025-12-03 19:00:00,Humidité relative,Humidité relative,%,53.8
2025-12-03 19:00:00,Point de Rosée,Point de Rosée,°c,5.1
2025-12-03 19:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-03 19:00:00,Pression atmosphérique,Pression atmosphérique,hPa,978.9
2025-12-03 19:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-03 19:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.2
2025-12-03 17:00:00,Vitesse du vent,Vitesse du vent,m/s,1.13
2025-12-03 17:00:00,Direction du vent,Direction du vent,Deg,321.6
2025-12-03 17:00:00,Température,Température,°c,14.8
2025-12-03 17:00:00,Humidité relative,Humidité relative,%,52.5
2025-12-03 17:00:00,Point de Rosée,Point de Rosée,°c,5.1
2025-12-03 17:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,4.0
2025-12-03 17:00:00,Pression atmosphérique,Pression atmosphérique,hPa,978.3
2025-12-03 17:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-03 17:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.2
2025-12-03 15:00:00,Vitesse du vent,Vitesse du vent,m/s,2.39
2025-12-03 15:00:00,Direction du vent,Direction du vent,Deg,154.7
2025-12-03 15:00:00,Température,Température,°c,18.7
2025-12-03 15:00:00,Humidité relative,Humidité relative,%,35.6
2025-12-03 15:00:00,Point de Rosée,Point de Rosée,°c,3.1
2025-12-03 15:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,257.0
2025-12-03 15:00:00,Pression atmosphérique,Pression atmosphérique,hPa,978.2
2025-12-03 15:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-03 15:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.2
2025-12-03 13:00:00,Vitesse du vent,Vitesse du vent,m/s,1.07
2025-12-03 13:00:00,Direction du vent,Direction du vent,Deg,158.3
2025-12-03 13:00:00,Température,Température,°c,19.1
2025-12-03 13:00:00,Humidité relative,Humidité relative,%,38.8
2025-12-03 13:00:00,Point de Rosée,Point de Rosée,°c,4.8
2025-12-03 13:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,440.0
2025-12-03 13:00:00,Pression atmosphérique,Pression atmosphérique,hPa,978.7
2025-12-03 13:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-03 13:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.2
2025-12-03 11:00:00,Vitesse du vent,Vitesse du vent,m/s,1.71
2025-12-03 11:00:00,Direction du vent,Direction du vent,Deg,121.5
2025-12-03 11:00:00,Température,Température,°c,16.7
2025-12-03 11:00:00,Humidité relative,Humidité relative,%,55.2
2025-12-03 11:00:00,Point de Rosée,Point de Rosée,°c,7.7
2025-12-03 11:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,444.0
2025-12-03 11:00:00,Pression atmosphérique,Pression atmosphérique,hPa,980.9
2025-12-03 11:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-03 11:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.2
2025-12-03 09:00:00,Vitesse du vent,Vitesse du vent,m/s,0.97
2025-12-03 09:00:00,Direction du vent,Direction du vent,Deg,297.3
2025-12-03 09:00:00,Température,Température,°c,12.7
2025-12-03 09:00:00,Humidité relative,Humidité relative,%,70.2
2025-12-03 09:00:00,Point de Rosée,Point de Rosée,°c,7.4
2025-12-03 09:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,238.0
2025-12-03 09:00:00,Pression atmosphérique,Pression atmosphérique,hPa,981.5
2025-12-03 09:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-03 09:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.2
2025-12-03 07:00:00,Vitesse du vent,Vitesse du vent,m/s,1.78
2025-12-03 07:00:00,Direction du vent,Direction du vent,Deg,281.6
2025-12-03 07:00:00,Température,Température,°c,8.5
2025-12-03 07:00:00,Humidité relative,Humidité relative,%,82.5
2025-12-03 07:00:00,Point de Rosée,Point de Rosée,°c,5.7
2025-12-03 07:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-03 07:00:00,Pression atmosphérique,Pression atmosphérique,hPa,981.3
2025-12-03 07:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-03 07:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.2
2025-12-03 05:00:00,Vitesse du vent,Vitesse du vent,m/s,1.71
2025-12-03 05:00:00,Direction du vent,Direction du vent,Deg,304.8
2025-12-03 05:00:00,Température,Température,°c,8.4
2025-12-03 05:00:00,Humidité relative,Humidité relative,%,82.1
2025-12-03 05:00:00,Point de Rosée,Point de Rosée,°c,5.5
2025-12-03 05:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-03 05:00:00,Pression atmosphérique,Pression atmosphérique,hPa,981.7
2025-12-03 05:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-03 05:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.2
2025-12-03 03:00:00,Vitesse du vent,Vitesse du vent,m/s,0.61
2025-12-03 03:00:00,Direction du vent,Direction du vent,Deg,312.5
2025-12-03 03:00:00,Température,Température,°c,9.7
2025-12-03 03:00:00,Humidité relative,Humidité relative,%,82.7
2025-12-03 03:00:00,Point de Rosée,Point de Rosée,°c,6.9
2025-12-03 03:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-03 03:00:00,Pression atmosphérique,Pression atmosphérique,hPa,982.2
2025-12-03 03:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-03 03:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.2
2025-12-03 01:00:00,Vitesse du vent,Vitesse du vent,m/s,1.3
2025-12-03 01:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.2
2025-12-03 01:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-03 01:00:00,Pression atmosphérique,Pression atmosphérique,hPa,982.3
2025-12-03 01:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-03 01:00:00,Point de Rosée,Point de Rosée,°c,6.9
2025-12-03 01:00:00,Humidité relative,Humidité relative,%,71.5
2025-12-03 01:00:00,Température,Température,°c,11.9
2025-12-03 01:00:00,Direction du vent,Direction du vent,Deg,312.1
